Management	mng	http://management.fon.bg.ac.rs/index.php/mng/oai	PDF
Nordic Journal of Social Research	njsr	https://journals.oslomet.no/index.php/njsr/oai	PDF
Organisational Project Management	opm	http://epress.lib.uts.edu.au/journals/index.php/opm/oai	PDF
Public Governance, Administration and Finances Law Review	pgaf	https://folyoirat.ludovika.hu/index.php/pgaf/oai	PDF
International Entrepreneurship Review	pm	https://ier.uek.krakow.pl/index.php/pm/oai	PDF
Project Management Research and Practice	pmrp	http://epress.lib.uts.edu.au/journals/index.php/pmrp/oai	PDF
DIEM	proceedings	http://www.diem-dubrovnik.com/diem/index.php/diem/index/pages/view/proceedings/oai	PDF
Prizren Social Science Journal	pssj	http://prizrenjournal.com/index.php/PSSJ/oai	PDF
Qualitative Studies	qual	http://ojs.statsbiblioteket.dk/index.php/qual/oai	PDF
Review of Economics and Development Studies	reads	http://reads.spcrd.org/index.php/reads/oai	PDF
R-Economy	reconomy	https://journals.urfu.ru/index.php/r-economy/oai	PDF
Research in Urbanism Series	rius	https://www.rius.ac/index.php/rius/oai	PDF
South Asian Review of Business and Administrative Studies	sabas	https://journals.iub.edu.pk/index.php/sabas/oai	PDF
Southern African Business Review	sabr	https://unisapressjournals.co.za/index.php/SABR/oai	PDF
South African Journal of Economic and Management Sciences	sajems	https://sajems.org/index.php/sajems/oai	PDF
The Southern African Journal of Entrepreneurship and Small Business Management	sajesbm	https://sajesbm.co.za/index.php/sajesbm/oai	PDF
SA Journal of Human Resource Management	sajhrm	https://sajhrm.co.za/index.php/sajhrm/oai	PDF
SA Journal of Industrial Psychology	sajip	https://sajip.co.za/index.php/sajip/oai	PDF
Surveillance & Society	sas	https://ojs.library.queensu.ca/index.php/surveillance-and-society/oai	PDF
Studies and Scientific Researches: Economics Edition	sceco	http://sceco.ub.ro/index.php/SCECO/oai	PDF
The Spirit of Society Journal: International Journal of Society Development and Engagement	scj	http://jurnal.narotama.ac.id/index.php/scj/oai	PDF
Salasika	sj	http://salasika.org/index.php/SJ/oai	PDF
Ho Chi Minh City Open University Journal of Science - Social Sciences	socien	https://journalofscience.ou.edu.vn/index.php/soci-en/oai	PDF
Tạp chí Khoa học Đại học Mở Thành phố Hồ Chí Minh - Khoa học Xã hội	socivi	https://journalofscience.ou.edu.vn/index.php/soci-vi/oai	PDF
Studies in Social Justice	ssj	https://journals.library.brocku.ca/index.php/SSJ/oai	PDF
The Thinker	thethinker	https://journals.uj.ac.za/index.php/The_Thinker/oai	PDF
Three Seas Economic Journal	threeseas	http://www.baltijapublishing.lv/index.php/threeseas/oai	PDF
Transcultural Studies	transcultural	https://heiup.uni-heidelberg.de/journals/index.php/transcultural/oai	PDF
Undergraduate Journal of Service Learning and Community-Based Research	ujslcbr	https://ujslcbr.org/index.php/ujslcbr/oai	PDF
UKH Journal of Social Sciences	ukhjss	https://journals.ukh.edu.krd/index.php/ukhjss/oai	PDF
Wine Economics and Policy	wep	https://oaj.fupress.net/index.php/wep/oai	PDF
Journal the Winners	winners	https://journal.binus.ac.id/index.php/winners/oai	PDF
